"","likelihood","bart","expr","rank_size","cancer"
"1",0.532450931026013,0.18,-1.09683330135335,4,"BLCA"
"2",0.601193918051544,0.55,-2.2599204181969,13,"BRCA_1"
"3",0.195910391193664,0.103,-1.84201544192195,8,"BRCA_2"
"4",0.147296142683891,0.535,1.85031743681201,1,"COAD_READ"
"5",0.556732155917713,0.256,-1.97432805378827,9,"HNSC"
"6",0.0169599555622784,0.408,-2.10286720327376,10,"KICH"
"7",0.673854039236814,0.394,-2.28054596062138,15,"KIRC"
"8",0.0546774905466261,0.284,-2.2043905375397,12,"KIRP"
"9",0.00154195673964747,0.465,-0.853584401909482,3,"LIHC"
"10",1.18205999438886e-07,0.73,-1.54925800759058,5,"LUAD"
"11",0.876141744784713,0.5,-1.72841840333572,6,"LUSC"
"12",0.723917028113106,0.831,-2.10407007372876,11,"PRAD"
"13",0.0959395603224633,0.634,1.58393356224921,2,"STES"
"14",1.63014332110077e-05,0.615,-2.27237614898794,14,"THCA"
"15",0.261059334761234,0.258,-1.7580068546187,7,"UCEC"
