"","likelihood","bart","expr","rank_size","cancer"
"4",7.96714001761855e-05,0.582,2.56891651748266,1,"COAD_READ"
"15",5.41008061546295e-07,0.321,2.45549510449139,2,"UCEC"
"1",8.87474215358881e-09,0.389,2.30253898878219,3,"BLCA"
"8",9.4765587200404e-07,0.568,2.18666202616322,4,"KIRP"
"12",1.82586124415047e-05,0.516,2.03654588329776,5,"PRAD"
"14",2.52730793881138e-10,0.554,2.016210789837,6,"THCA"
"6",3.47810403865465e-05,0.373,2.00680241732094,7,"KICH"
"13",3.75514050058134e-18,0.568,1.97681321087534,8,"STES"
"5",1.53674171397682e-30,0.472,1.93811068392323,9,"HNSC"
"11",3.91615776268116e-19,0.413,1.9084766455984,10,"LUSC"
"10",0.22424653353804,0.507,1.85994108725083,11,"LUAD"
"3",7.77270973117634e-15,0.234,1.72833004874272,12,"BRCA_2"
"2",3.21922610056305e-12,0.522,1.69671486478212,13,"BRCA_1"
"7",0.0255864222493051,0.752,1.69594863535244,14,"KIRC"
"9",7.67139723600331e-17,0.634,1.62973507654892,15,"LIHC"
