"","likelihood","bart","expr","rank_size","cancer"
"1",0.767161705329316,0.131,1.43435654020093,13,"BLCA"
"2",0.493426552185888,0.279,2.03971044081215,6,"BRCA_1"
"3",0.787643731843524,0.298,2.0989602862934,4,"BRCA_2"
"4",0.291245014063787,0.555,1.30956170773863,14,"COAD_READ"
"5",0.0893570799451723,0.768,1.91019643550774,9,"HNSC"
"6",0.000340879790874011,0.313,2.67590324230967,1,"KICH"
"7",3.6252146322154e-09,0.803,2.66571894157579,2,"KIRC"
"8",0.000518007271529445,0.744,1.92220377275508,7,"KIRP"
"9",3.2815112970561e-15,0.4,1.17418584911483,15,"LIHC"
"10",0.530784516454186,0.392,1.91857774395414,8,"LUAD"
"11",9.2147178539131e-06,0.267,2.06364875954338,5,"LUSC"
"12",0.675940795113609,0.214,1.74638585755783,11,"PRAD"
"13",0.602151659951003,0.703,2.16804670348126,3,"STES"
"14",8.32250673737294e-05,0.682,1.85765221820899,10,"THCA"
"15",0.000199424049413992,0.105,1.4435678552192,12,"UCEC"
