"","likelihood","bart","expr","rank_size","cancer"
"3",0.977166676628796,0.276,3.22458885495773,1,"BRCA_2"
"11",0.785555182604625,0.639,3.0602986994762,2,"LUSC"
"5",0.277067077388321,0.878,2.9428600935413,3,"HNSC"
"13",0.401443691331154,0.91,2.92455063667854,4,"STES"
"2",0.358823416070295,0.746,2.87856619608088,5,"BRCA_1"
"4",0.0231454260951049,0.874,2.81560291546938,6,"COAD_READ"
"10",0.263213546731052,0.619,2.55503200009193,7,"LUAD"
"1",1,0.475,2.47117677401717,8,"BLCA"
"15",0.687520339545944,0.453,2.33669919958142,9,"UCEC"
"12",0.843262007772485,0.493,2.22960564744981,10,"PRAD"
"14",0.730029342893495,0.833,2.04205431586249,11,"THCA"
"7",0.45377068925833,0.646,1.89243362444012,12,"KIRC"
"8",0.940708238940055,0.667,1.85454557873556,13,"KIRP"
"6",0.512538896653365,0.516,1.76568263882915,14,"KICH"
"9",0.486538346972874,0.646,1.71475825795129,15,"LIHC"
