"","likelihood","bart","expr","rank_size","cancer"
"4",5.21032328033037e-09,0.404,2.78349137193167,1,"COAD_READ"
"11",2.0613872281435e-10,0.394,2.7756711946344,2,"LUSC"
"15",0.146433573755018,0.499,2.72483641702367,3,"UCEC"
"1",0.977953440294559,0.871,2.71259294151966,4,"BLCA"
"8",0.0160854007221733,0.228,2.69143791077102,5,"KIRP"
"3",0.00010441292427717,0.498,2.63262737126796,6,"BRCA_2"
"5",4.04610262484776e-10,0.125,2.56535369432336,7,"HNSC"
"7",9.66003883174962e-05,0.147,2.56048171719747,8,"KIRC"
"10",0.0567987934915874,0.174,2.52235831841985,9,"LUAD"
"13",5.2058950387136e-12,0.245,2.49473074583535,10,"STES"
"2",5.15957312997818e-12,0.117,2.4612934093245,11,"BRCA_1"
"14",2.76536493985912e-11,0.098,2.39118290572055,12,"THCA"
"12",0.00219982969335281,0.135,2.37114949941171,13,"PRAD"
"6",1.80153405958211e-16,0.571,2.03247282646248,14,"KICH"
"9",0.0002427902975432,0.265,2.00562834028877,15,"LIHC"
