"","likelihood","bart","expr","rank_size","cancer"
"3",1.76103669017054e-19,0.286,2.79359049970133,1,"BRCA_2"
"10",1.11649288282046e-08,0.375,2.69376725718098,2,"LUAD"
"2",4.07419746898984e-23,0.302,2.6306192057211,3,"BRCA_1"
"14",0.000762197593530646,0.35,2.5871702031292,4,"THCA"
"15",0.582893948131691,0.224,2.45183851005035,5,"UCEC"
"13",2.58134416892852e-37,0.501,2.45069838191711,6,"STES"
"11",5.36615277684613e-08,0.371,2.43305698886676,7,"LUSC"
"1",1.34912850292034e-11,0.391,2.26822874760321,8,"BLCA"
"4",0.000182836232690199,0.682,2.21966585230582,9,"COAD_READ"
"8",0.607808835940473,0.389,2.18333308878664,10,"KIRP"
"12",0.680378815116558,0.38,2.17129335914151,11,"PRAD"
"7",3.82814194410137e-06,0.332,2.15283272204809,12,"KIRC"
"5",4.12298447473681e-12,0.465,2.02203987920924,13,"HNSC"
"6",0.981973716959233,0.308,1.97411432200107,14,"KICH"
"9",4.041027117868e-20,0.4,1.89018895252351,15,"LIHC"
