"","likelihood","bart","expr","rank_size","cancer"
"11",9.4376239038416e-22,0.859,2.9177906333972,1,"LUSC"
"3",7.97873124115064e-13,0.734,2.8201235779633,2,"BRCA_2"
"13",2.44135825940654e-34,0.722,2.62646684448596,3,"STES"
"4",4.05431866705966e-12,0.794,2.56389185859725,4,"COAD_READ"
"5",8.72494438710354e-31,0.418,2.55350373528576,5,"HNSC"
"15",1.17873452173423e-25,0.897,2.15200256659263,6,"UCEC"
"1",6.50049605769074e-20,0.904,2.10558052844483,7,"BLCA"
"2",7.98103092990933e-24,0.703,1.65535307568057,8,"BRCA_1"
"10",7.06353059661941e-15,0.721,1.58319624576195,9,"LUAD"
"9",3.66925053102242e-19,0.537,0.814049527472536,10,"LIHC"
"7",2.32949365191445e-07,0.326,0.543811458511828,11,"KIRC"
"6",0.00447124009425263,0.675,0.261895548139621,12,"KICH"
"12",5.28367416987971e-22,0.619,0.237453025665271,13,"PRAD"
"8",0.00924618574538474,0.328,0.0785518461674243,14,"KIRP"
"14",0.0056250890270137,0.373,-0.306210764028909,15,"THCA"
