"","likelihood","bart","expr","rank_size","cancer"
"1",0.494505423953864,0.399,1.47534281769471,5,"BLCA"
"2",0.908605780085471,0.318,0.998597294695334,8,"BRCA_1"
"3",2.35633903658649e-07,0.496,0.254941608978337,12,"BRCA_2"
"4",0.878600134958363,0.157,1.56658692211762,4,"COAD_READ"
"5",0.218425892846853,0.371,-0.34106676416805,15,"HNSC"
"6",0.0796533596655588,0.922,0.530372396167154,10,"KICH"
"7",0.0440168139160903,0.449,2.38055392846143,3,"KIRC"
"8",0.0510610062146997,0.379,0.0898041520861011,13,"KIRP"
"9",0.190433341467372,0.215,-0.172334720126474,14,"LIHC"
"10",0.553607772426732,0.093,1.45455918222748,6,"LUAD"
"11",0.000438971788412366,0.143,1.35726179776607,7,"LUSC"
"12",0.0268268034985381,0.273,4.7288992952573,1,"PRAD"
"13",0.0143527017812551,0.219,2.69551632649522,2,"STES"
"14",0.612866994721634,0.299,0.477616279827162,11,"THCA"
"15",0.29664546258727,0.302,0.767994628885931,9,"UCEC"
