"","likelihood","bart","expr","rank_size","cancer"
"5",1.68030484478089e-12,0.135,0.49294723105871,1,"HNSC"
"13",0.00933631544803672,0.229,0.489242875695368,2,"STES"
"1",0.330090288997826,0.61,0.482420923615672,3,"BLCA"
"7",1.89449682265146e-10,0.116,0.460448177964007,4,"KIRC"
"15",5.08121483150615e-24,0.335,0.454064546935407,5,"UCEC"
"10",1.44378391502938e-16,0.156,0.394525783378541,6,"LUAD"
"11",0.092532885735925,0.097,0.376602102376516,7,"LUSC"
"8",9.06729956466852e-18,0.093,0.342672295438709,8,"KIRP"
"14",0.753986221215798,0.141,0.13776449238627,9,"THCA"
"2",2.38853669549642e-05,0.382,0.0813983602173643,10,"BRCA_1"
"4",1.15048814150045e-10,0.268,-0.131581556491148,11,"COAD_READ"
"12",0.38442227128699,0.175,-0.131691957513638,12,"PRAD"
"3",0.0310123127047237,0.156,-0.244692336632483,13,"BRCA_2"
"9",1.37601341604238e-06,0.147,-0.90323858709105,14,"LIHC"
"6",0.125269391975642,0.513,-0.989553934048591,15,"KICH"
