"","likelihood","bart","expr","rank_size","cancer"
"4",0.778998531860692,0.426,3.29058010499135,1,"COAD_READ"
"12",0.263747279482635,0.24,3.25293678632722,2,"PRAD"
"13",0.00266825298795404,0.28,3.01873762744094,3,"STES"
"1",0.00259364854865485,0.215,2.79307288071663,4,"BLCA"
"11",0.250524240196765,0.669,2.74861838978941,5,"LUSC"
"3",0.772533213712281,0.399,2.7210681061374,6,"BRCA_2"
"5",0.607275038411152,0.18,2.62182813918559,7,"HNSC"
"10",0.780028358978651,0.639,2.59383836568269,8,"LUAD"
"15",0.12245210141292,0.94,2.37509224541873,9,"UCEC"
"2",0.604626303392001,0.294,2.3375390109757,10,"BRCA_1"
"14",0.289682931163074,0.84,0.884025662671447,11,"THCA"
"6",0.29949713886459,0.342,-0.131997162240911,12,"KICH"
"9",0.000757730553554867,0.149,-0.2398179577314,13,"LIHC"
"8",0.184271054873373,0.847,-0.80056429839126,14,"KIRP"
"7",0.946598693779338,0.512,-1.47576112995073,15,"KIRC"
