"","likelihood","bart","expr","rank_size","cancer"
"15",9.68484234384781e-06,0.563,1.98950921148999,1,"UCEC"
"2",0.54267477322453,0.313,1.46448983223209,2,"BRCA_1"
"11",0.860522479739678,0.51,1.33801967349459,3,"LUSC"
"13",0.946960962246322,0.51,1.06303075357742,4,"STES"
"3",0.508278834840195,0.501,0.94739958063449,5,"BRCA_2"
"14",0.28170486617437,0.291,0.908727762052925,6,"THCA"
"4",0.125173218918493,0.57,0.85942090236689,7,"COAD_READ"
"12",0.578392963685427,0.508,0.757385023456934,8,"PRAD"
"6",0.634722262975247,0.722,0.739544751570099,9,"KICH"
"10",0.390229726315259,0.453,0.60934388579808,10,"LUAD"
"7",0.744361314520293,0.442,0.562201714391956,11,"KIRC"
"5",0.214744353536687,0.423,0.409301771886637,12,"HNSC"
"1",0.745598478585189,0.662,0.08463002858209,13,"BLCA"
"9",0.0012066692992034,0.604,-0.270995172200194,14,"LIHC"
"8",0.746553880403605,0.373,-1.07108237580291,15,"KIRP"
