"","likelihood","bart","expr","rank_size","cancer"
"14",3.37122424725964e-31,0.948,3.35539734784421,1,"THCA"
"10",1.7496014971149e-16,0.875,3.06304948868447,2,"LUAD"
"5",5.1024935533299e-26,0.973,3.05467601493191,3,"HNSC"
"13",4.1497251546591e-13,0.976,2.98632807488412,4,"STES"
"11",2.46828074186539e-11,0.755,2.97583773700927,5,"LUSC"
"4",5.83863237736488e-17,0.941,2.84913115418519,6,"COAD_READ"
"7",4.81610955564643e-12,0.785,2.82880327366555,7,"KIRC"
"3",3.1847116805004e-44,0.469,2.82776278583367,8,"BRCA_2"
"1",8.2048277902026e-15,0.44,2.76205579527753,9,"BLCA"
"12",1.96007037246552e-34,0.386,2.75717418101794,10,"PRAD"
"15",2.47525102271115e-45,0.278,2.75624836641249,11,"UCEC"
"2",3.57795009801085e-26,0.646,2.69071745628498,12,"BRCA_1"
"6",3.3638830745037e-41,0.409,2.56345821802609,13,"KICH"
"8",1.00160302734111e-28,0.854,2.35298706435467,14,"KIRP"
"9",5.52628012312845e-28,0.826,1.997190363036,15,"LIHC"
