"","likelihood","bart","expr","rank_size","cancer"
"4",3.66365327576296e-06,0.483,4.0088708126782,1,"COAD_READ"
"13",1.34991137595184e-07,0.942,1.38199054588307,2,"STES"
"1",0.699400713963549,0.277,-0.984043608411498,3,"BLCA"
"12",0.0107394340351852,0.908,-1.21888485940697,4,"PRAD"
"15",2.2295607161502e-05,0.915,-1.34647434452759,5,"UCEC"
"11",8.09024358012321e-07,0.947,-1.63442137521229,6,"LUSC"
"10",0.0130232905255953,0.966,-1.75416878122231,7,"LUAD"
"5",0.000559445858226316,0.307,-1.89862482994932,8,"HNSC"
"3",0.100981340894132,0.184,-2.03771307795852,9,"BRCA_2"
"9",0.00351368169137669,0.752,-2.06516097836092,10,"LIHC"
"6",0.0233048735561308,0.488,-2.18688321694086,11,"KICH"
"8",0.417904222294088,0.67,-2.23447779043034,12,"KIRP"
"14",0.0567717103192147,0.862,-2.2523885362985,13,"THCA"
"2",0.860535492566338,0.821,-2.26606542426333,14,"BRCA_1"
"7",0.179771344632982,0.516,-2.26818988641652,15,"KIRC"
