"","likelihood","bart","expr","rank_size","cancer"
"12",0.0709525248088708,0.57,4.98888331474256,1,"PRAD"
"3",0.000156214933874447,0.137,4.95093894980415,2,"BRCA_2"
"11",2.43928484931594e-08,0.907,4.90262150765848,3,"LUSC"
"4",0.00802662348387732,0.936,4.79393882920412,4,"COAD_READ"
"15",0.575589388909042,0.257,4.77972127060406,5,"UCEC"
"1",0.00715477844478835,0.207,4.7402347425494,6,"BLCA"
"6",0.381105624315565,0.201,4.72191358646587,7,"KICH"
"10",0.174431464543045,0.601,4.61092519595321,8,"LUAD"
"5",0.00132254765885337,0.945,4.60031087420585,9,"HNSC"
"7",0.337615503311727,0.754,4.58895986885398,10,"KIRC"
"2",0.656693042403824,0.203,4.58656297163316,11,"BRCA_1"
"9",0.286699107938294,0.253,4.51841952964918,12,"LIHC"
"13",0.1427343049249,0.964,4.40568672102847,13,"STES"
"14",0.0746071311945114,0.779,4.39374030743766,14,"THCA"
"8",0.581097397363003,0.606,4.21727708314514,15,"KIRP"
