"","likelihood","bart","expr","rank_size","cancer"
"12",2.75509354567001e-27,0.0620000000000001,2.27709003350497,1,"PRAD"
"15",9.82946669479506e-22,0.682,2.00337944032861,2,"UCEC"
"2",6.81243168355034e-37,0.156,1.96096437046183,3,"BRCA_1"
"11",1.9979073337603e-46,0.151,1.91339361437287,4,"LUSC"
"3",0.0156887296911691,0.697,1.74391272601933,5,"BRCA_2"
"13",2.57674228815981e-26,0.138,1.73771496442611,6,"STES"
"4",5.2731521738209e-09,0.183,1.71479241007234,7,"COAD_READ"
"1",6.27820585399873e-54,0.843,1.70647326404879,8,"BLCA"
"10",1.04113713154413e-10,0.079,1.68592766168451,9,"LUAD"
"14",5.16232775758051e-07,0.0629999999999999,1.56586632212807,10,"THCA"
"6",0.517639127959442,0.851,1.44046197375801,11,"KICH"
"7",0.0021887070096665,0.073,1.35680818923543,12,"KIRC"
"9",1.28243075245578e-39,0.123,1.31837779789743,13,"LIHC"
"8",1.80164653645467e-05,0.147,1.20995334811995,14,"KIRP"
"5",3.60013883527101e-05,0.129,1.06809445921008,15,"HNSC"
