"","likelihood","bart","expr","rank_size","cancer"
"2",6.05803678232867e-22,0.766,2.47547196167999,1,"BRCA_1"
"13",1.28569607978209e-09,0.524,2.25727169694684,2,"STES"
"3",2.7150601746549e-06,0.444,2.22623714846786,3,"BRCA_2"
"10",3.55944457017068e-14,0.603,2.21756399639292,4,"LUAD"
"11",0.123179205726466,0.611,2.17991073160295,5,"LUSC"
"12",5.50162452323781e-10,0.703,2.16429388326198,6,"PRAD"
"15",3.78136558324035e-24,0.505,2.16369253883149,7,"UCEC"
"5",4.92886999891936e-17,0.643,2.14525372898302,8,"HNSC"
"1",4.01410971290909e-27,0.659,2.07765637895976,9,"BLCA"
"14",1.2196132068025e-07,0.642,1.97113303988395,10,"THCA"
"7",3.24314193802274e-08,0.548,1.8698866531067,11,"KIRC"
"4",0.163561321330276,0.478,1.84453924538046,12,"COAD_READ"
"8",2.71034078975841e-09,0.339,1.83706912507745,13,"KIRP"
"6",2.32452549164468e-12,0.829,1.7171388198294,14,"KICH"
"9",3.5093652112304e-52,0.816,1.27570936534035,15,"LIHC"
