"","likelihood","bart","expr","rank_size","cancer"
"12",1.39414671488798e-20,0.155,0.763102790335628,1,"PRAD"
"13",1.12840461317776e-09,0.611,0.100977963413702,2,"STES"
"10",1.42933374753972e-10,0.242,0.0554374806254397,3,"LUAD"
"4",1.52850587060503e-14,0.378,-0.23966995354484,4,"COAD_READ"
"7",1.8455089167929e-10,0.869,-0.285514082741753,5,"KIRC"
"1",1.69835090504807e-18,0.05,-0.548642848675665,6,"BLCA"
"11",6.92979053548867e-22,0.133,-0.825494571094082,7,"LUSC"
"8",2.07060868820386e-06,0.392,-0.940930945491189,8,"KIRP"
"9",7.82987969903392e-17,0.358,-1.46152979519614,9,"LIHC"
"6",1.27480675222365e-21,0.144,-1.46884653688794,10,"KICH"
"15",0.0979475345350868,0.0600000000000001,-1.72078560506576,11,"UCEC"
"14",4.03391974981295e-16,0.866,-2.05621474925273,12,"THCA"
"5",3.01444275005755e-08,0.909,-2.20884039609109,13,"HNSC"
"2",1.04444618174352e-23,0.153,-2.22823119303123,14,"BRCA_1"
"3",9.56609292805376e-38,0.054,-2.24031900392915,15,"BRCA_2"
