"","likelihood","bart","expr","rank_size","cancer"
"3",0.817140116706532,0.882,2.74682087490912,1,"BRCA_2"
"4",1.25750569552892e-08,0.949,2.71757753263485,2,"COAD_READ"
"2",0.0555639359298496,0.908,2.61800226673581,3,"BRCA_1"
"13",4.37357501133053e-30,0.92,2.6153902140014,4,"STES"
"11",7.00626567702049e-05,0.918,2.59633793984403,5,"LUSC"
"15",4.21886163845561e-09,0.83,2.34511269729942,6,"UCEC"
"5",1.70660080080991e-06,0.922,2.33886246240183,7,"HNSC"
"10",1.38424375088242e-06,0.926,2.32058694832876,8,"LUAD"
"7",0.15204927326184,0.862,2.13881351191312,9,"KIRC"
"1",1.42958760804371e-25,0.656,2.13485778636745,10,"BLCA"
"6",0.00101307401633817,0.872,1.97736623155842,11,"KICH"
"12",0.0394937358546285,0.896,1.96531727021856,12,"PRAD"
"14",0.00171578824314084,0.918,1.90537086907564,13,"THCA"
"8",0.000324057580341155,0.952,1.87980195796361,14,"KIRP"
"9",2.40250377841623e-14,0.924,1.74501546808192,15,"LIHC"
