"","likelihood","bart","expr","rank_size","cancer"
"15",0.00178215605495224,0.765,3.71099900178414,1,"UCEC"
"14",2.46260156456366e-09,0.426,3.68755804781836,2,"THCA"
"12",0.00429794019536679,0.329,3.5894163542609,3,"PRAD"
"4",0.0362085973123457,0.723,3.55594244797356,4,"COAD_READ"
"8",0.0575284015133503,0.461,3.51317228342877,5,"KIRP"
"7",1.1436967176291e-07,0.29,3.41999213540219,6,"KIRC"
"1",4.85661621621298e-07,0.773,3.41861879555623,7,"BLCA"
"2",0.0646409535466438,0.304,3.41793901779271,8,"BRCA_1"
"6",0.000458019897733732,0.44,3.3588404184762,9,"KICH"
"11",0.00885557966108177,0.507,3.35287780489258,10,"LUSC"
"5",2.68619502737223e-25,0.493,3.31598961296515,11,"HNSC"
"3",0.0108206110543179,0.801,3.16986868691063,12,"BRCA_2"
"10",0.391452055995845,0.451,3.14071471266905,13,"LUAD"
"13",1.39124724487278e-11,0.555,3.10966705769563,14,"STES"
"9",8.33905747256727e-26,0.395,2.80042309353409,15,"LIHC"
