"","likelihood","bart","expr","rank_size","cancer"
"13",9.58670833492856e-05,0.224,2.73484700422989,1,"STES"
"2",0.546296209746533,0.347,2.18301043020415,2,"BRCA_1"
"8",0.314182803334988,0.505,2.15092869771866,3,"KIRP"
"14",0.145986593006154,0.468,2.10354413475211,4,"THCA"
"7",0.0772427534685217,0.543,2.09232545673858,5,"KIRC"
"12",0.947952821724287,0.336,1.99499149451122,6,"PRAD"
"4",2.05881486345555e-08,0.105,1.97958875206775,7,"COAD_READ"
"3",0.662439164149721,0.392,1.95154701842887,8,"BRCA_2"
"10",0.00445557147409865,0.459,1.92485132482075,9,"LUAD"
"11",0.182278875156017,0.358,1.75860208900052,10,"LUSC"
"15",0.0472972172384579,0.779,1.75137410118569,11,"UCEC"
"5",9.78567079241788e-07,0.081,1.68651964363886,12,"HNSC"
"1",0.766683274125864,0.59,1.67789960083697,13,"BLCA"
"6",0.000318005164218635,0.694,1.63515818558552,14,"KICH"
"9",1.53625106548738e-07,0.209,1.1096653337309,15,"LIHC"
