"","likelihood","bart","expr","rank_size","cancer"
"1",4.06578383949021e-09,0.872,1.63899479715074,14,"BLCA"
"2",0.0175183190338354,0.414,2.39928802734364,1,"BRCA_1"
"3",7.45150196184142e-06,0.755,2.32778908683919,2,"BRCA_2"
"4",0.601776963232853,0.172,1.87744843207185,7,"COAD_READ"
"5",5.12970034428822e-08,0.397,1.72524160595801,11,"HNSC"
"6",5.44267285123819e-05,0.875,1.67867516876519,12,"KICH"
"7",0.297014256265847,0.098,1.82001028639335,9,"KIRC"
"8",0.803860405053753,0.275,1.63410240753562,15,"KIRP"
"9",0.00553661907438859,0.424,1.66841271034848,13,"LIHC"
"10",0.142230598420206,0.219,2.07448980404806,3,"LUAD"
"11",1.40391797901254e-10,0.436,2.05946127480909,4,"LUSC"
"12",0.364639107071593,0.263,1.77752172866813,10,"PRAD"
"13",9.88674684580373e-10,0.153,1.84883219264875,8,"STES"
"14",0.309817423720024,0.283,1.8960401304514,6,"THCA"
"15",0.674554790396456,0.757,1.94209583164198,5,"UCEC"
