"","likelihood","bart","expr","rank_size","cancer"
"15",0.5,0.658,1.22575655086885,1,"UCEC"
"1",0.5,0.689,0.86703818615352,2,"BLCA"
"4",0.5,0.192,0.808917890316623,3,"COAD_READ"
"3",0.5,0.293,0.581660995653396,4,"BRCA_2"
"9",0.5,0.12,0.525844320132621,5,"LIHC"
"13",0.5,0.174,0.382380978159008,6,"STES"
"10",0.5,0.202,0.375276633029858,7,"LUAD"
"2",0.5,0.149,0.360811511014807,8,"BRCA_1"
"11",0.5,0.172,0.311068501717063,9,"LUSC"
"8",0.5,0.084,0.142425497424245,10,"KIRP"
"5",0.5,0.072,0.0823276811851368,11,"HNSC"
"12",0.5,0.18,0.042156860688689,12,"PRAD"
"7",0.5,0.151,-0.156859017399847,13,"KIRC"
"14",0.5,0.153,-0.38036740078057,14,"THCA"
"6",0.5,0.233,-0.742259299537078,15,"KICH"
