"","likelihood","bart","expr","rank_size","cancer"
"6",8.67983230387573e-08,0.14,2.46119779065192,1,"KICH"
"14",6.45849030769843e-08,0.642,2.13731712923162,2,"THCA"
"13",0.0855222366781981,0.582,1.96765268415319,3,"STES"
"11",0.000399992346641342,0.24,1.90572815524362,4,"LUSC"
"15",0.0417495163636783,0.07,1.78814632347562,5,"UCEC"
"7",0.00575966217636757,0.948,1.7211708682083,6,"KIRC"
"5",0.218592262953578,0.703,1.63453392808452,7,"HNSC"
"2",0.5120897687136,0.328,1.50316377598943,8,"BRCA_1"
"10",0.175899929950853,0.389,1.49249459343666,9,"LUAD"
"4",1.24337796798108e-05,0.391,1.4151314796879,10,"COAD_READ"
"1",0.0107905828076563,0.05,1.40061940305818,11,"BLCA"
"12",0.0665753253985394,0.309,1.38498748478688,12,"PRAD"
"3",4.31551631804456e-06,0.701,1.37488287080097,13,"BRCA_2"
"9",0.473765051764948,0.417,1.28388353109459,14,"LIHC"
"8",0.734773092598634,0.834,1.15080164491072,15,"KIRP"
