"","likelihood","bart","expr","rank_size","cancer"
"1",1.72143750340484e-05,0.365,3.78497944852837,3,"BLCA"
"2",7.07425521231692e-09,0.923,3.72851198390484,6,"BRCA_1"
"3",6.0411891739401e-09,0.424,3.81153772317053,2,"BRCA_2"
"4",2.10170669154055e-11,0.882,3.73201702382773,5,"COAD_READ"
"5",7.94458972041401e-19,0.853,3.53120601317818,9,"HNSC"
"6",0.00930674853718921,0.303,2.88538539446858,14,"KICH"
"7",0.0115431160628612,0.891,3.32355025332007,12,"KIRC"
"8",3.16524900154517e-05,0.495,3.28184207788536,13,"KIRP"
"9",8.8847043228123e-07,0.931,2.82160637930413,15,"LIHC"
"10",1.43533186929408e-09,0.921,3.58014479265128,8,"LUAD"
"11",3.78258771986425e-08,0.668,3.75191067395876,4,"LUSC"
"12",6.32570714391797e-13,0.929,3.65085003661446,7,"PRAD"
"13",0.000344769577602021,0.902,3.50672185129487,10,"STES"
"14",0.238576809852481,0.813,3.46447907457443,11,"THCA"
"15",5.84624217056061e-06,0.492,3.87100747126707,1,"UCEC"
