"","likelihood","bart","expr","rank_size","cancer"
"14",0.5,0.63,-0.0102233756812644,1,"THCA"
"7",0.5,0.647,-0.0417574807505184,2,"KIRC"
"2",0.5,0.387,-0.160031022672615,3,"BRCA_1"
"3",0.5,0.097,-0.490900227450328,4,"BRCA_2"
"12",0.5,0.678,-0.517279764314183,5,"PRAD"
"5",0.5,0.447,-0.518380283577011,6,"HNSC"
"13",0.5,0.607,-0.568911604530379,7,"STES"
"6",0.5,0.46,-0.960988194320123,8,"KICH"
"1",0.5,0.132,-1.01830894870538,9,"BLCA"
"11",0.5,0.541,-1.35882429031658,10,"LUSC"
"9",0.5,0.531,-1.4023724638248,11,"LIHC"
"4",0.5,0.346,-1.43379719969304,12,"COAD_READ"
"15",0.5,0.111,-1.43571076568596,13,"UCEC"
"8",0.5,0.315,-1.69559252078727,14,"KIRP"
"10",0.5,0.444,-1.71086744514481,15,"LUAD"
