"","likelihood","bart","expr","rank_size","cancer"
"1",0.829083469612776,0.463,2.08968354505095,4,"BLCA"
"2",1.58421824245799e-07,0.904,2.55289042135207,1,"BRCA_1"
"3",8.15940496301695e-05,0.096,2.28271960980052,3,"BRCA_2"
"4",0.00401970201871697,0.344,2.0094352861457,8,"COAD_READ"
"5",1.26662580957699e-16,0.072,1.94623150465759,12,"HNSC"
"6",0.0953392261522218,0.913,1.80891841471718,14,"KICH"
"7",1.7887290382877e-05,0.291,2.02806354280288,6,"KIRC"
"8",1.52876342571249e-23,0.125,1.92380912417404,13,"KIRP"
"9",0.00346617290097532,0.301,1.28311223399772,15,"LIHC"
"10",7.20083433284432e-06,0.574,2.0254728159168,7,"LUAD"
"11",1.610204443165e-14,0.335,2.40871745440099,2,"LUSC"
"12",0.752392846705438,0.953,2.00162313137436,11,"PRAD"
"13",3.55048147671036e-08,0.344,2.00396920987082,10,"STES"
"14",0.000468798081315168,0.255,2.03426984048111,5,"THCA"
"15",5.16957086011634e-06,0.706,2.00802385453525,9,"UCEC"
