"","likelihood","bart","expr","rank_size","cancer"
"12",2.44012219814075e-07,0.741,2.42684402851315,1,"PRAD"
"2",1.27110078612622e-15,0.84,2.39286727532889,2,"BRCA_1"
"3",2.82693022595061e-11,0.907,2.11056609893698,3,"BRCA_2"
"1",1.31781967805239e-10,0.887,2.0858825013436,4,"BLCA"
"15",2.98648969261571e-15,0.862,2.02794869785448,5,"UCEC"
"14",7.87663635420662e-07,0.801,2.02623839650738,6,"THCA"
"7",1.09562527396256e-15,0.258,1.99752588147882,7,"KIRC"
"8",1.91107973688411e-12,0.811,1.97966322476191,8,"KIRP"
"10",4.94568576493829e-18,0.765,1.97224639502031,9,"LUAD"
"6",1.37412800042649e-13,0.927,1.95978952948919,10,"KICH"
"13",3.37121902875618e-12,0.348,1.85963376739496,11,"STES"
"4",9.16257598357383e-12,0.413,1.79367553528171,12,"COAD_READ"
"11",0.0313812511753146,0.863,1.71929190691631,13,"LUSC"
"5",1.10177562016061e-09,0.783,1.50726229540454,14,"HNSC"
"9",2.63351943056071e-20,0.83,1.31865090450869,15,"LIHC"
