"","likelihood","bart","expr","rank_size","cancer"
"4",0.00108712590462345,0.733,4.52699679645635,1,"COAD_READ"
"14",0.040540152586552,0.651,4.5134153641555,2,"THCA"
"10",4.73631746676307e-05,0.781,4.39832784784298,3,"LUAD"
"3",0.145092384417853,0.38,4.29995617701947,4,"BRCA_2"
"2",0.000976210206580098,0.538,4.26275600905649,5,"BRCA_1"
"11",0.00181515909403822,0.857,4.13288763351281,6,"LUSC"
"12",0.00245673694061921,0.863,4.04012766881295,7,"PRAD"
"13",0.00141430244004304,0.837,3.90103541353133,8,"STES"
"7",0.00112869400914507,0.644,3.88104734057454,9,"KIRC"
"15",0.0121821241484197,0.463,3.87926393247999,10,"UCEC"
"1",0.0256245020093486,0.24,3.87413754061243,11,"BLCA"
"5",0.00201931717148736,0.751,3.79815733401187,12,"HNSC"
"8",0.000175264595487094,0.574,3.47856117102531,13,"KIRP"
"9",1.63674106795153e-12,0.826,3.3812652567249,14,"LIHC"
"6",0.00502184224667381,0.413,3.35755168685058,15,"KICH"
