"","likelihood","bart","expr","rank_size","cancer"
"6",0.5,0.682,0.236259972754014,1,"KICH"
"3",0.5,0.721,-0.214392773759632,2,"BRCA_2"
"10",0.5,0.848,-1.00117729568602,3,"LUAD"
"5",0.5,0.859,-1.17304134212942,4,"HNSC"
"13",0.5,0.612,-1.28452322573448,5,"STES"
"2",0.5,0.879,-1.39958488126371,6,"BRCA_1"
"11",0.5,0.771,-1.46136924714232,7,"LUSC"
"7",0.5,0.835,-1.47371728850871,8,"KIRC"
"8",0.5,0.689,-1.49492144665923,9,"KIRP"
"12",0.5,0.905,-1.59152888446115,10,"PRAD"
"14",0.5,0.875,-1.66858747422451,11,"THCA"
"1",0.5,0.426,-1.68425461805578,12,"BLCA"
"15",0.5,0.47,-1.7821398421861,13,"UCEC"
"4",0.5,0.433,-1.90278278888853,14,"COAD_READ"
"9",0.5,0.893,-1.91881670636507,15,"LIHC"
