"","likelihood","bart","expr","rank_size","cancer"
"13",0.00200971776358444,0.925,-2.05397924987302,1,"STES"
"15",0.00541511435818012,0.44,-2.16164799432497,2,"UCEC"
"7",0.401276094216747,0.741,-2.2110638696082,3,"KIRC"
"3",8.91152501429799e-06,0.373,-2.21559231968285,4,"BRCA_2"
"8",0.288129119077091,0.476,-2.23164770164096,5,"KIRP"
"12",0.754942490681459,0.97,-2.24574141245219,6,"PRAD"
"10",0.0654604504156587,0.898,-2.24690504378487,7,"LUAD"
"11",0.269762440030907,0.921,-2.24852243253699,8,"LUSC"
"2",0.00259855403212363,0.577,-2.25802371465918,9,"BRCA_1"
"14",0.00513653357106694,0.677,-2.2593097789574,10,"THCA"
"1",0.174327509600975,0.261,-2.25974174970908,11,"BLCA"
"4",0.00697423824285078,0.839,-2.2626439167598,12,"COAD_READ"
"5",1.90593113765343e-07,0.844,-2.26318770405528,13,"HNSC"
"9",2.15114596867318e-30,0.93,-2.27052453784114,14,"LIHC"
"6",0.307003941529432,0.47,-2.27942972657712,15,"KICH"
