"","likelihood","bart","expr","rank_size","cancer"
"1",0.763697459767219,0.693,-0.0691453747652784,15,"BLCA"
"2",0.54442467100537,0.28,0.752163724746916,5,"BRCA_1"
"3",0.0735414033208962,0.565,0.602570948463757,7,"BRCA_2"
"4",1,0.561,0.255879756657048,12,"COAD_READ"
"5",0.17994555199791,0.407,0.684315597583753,6,"HNSC"
"6",0.0115855902876502,0.486,0.285431753311819,11,"KICH"
"7",0.0236756092325006,0.27,0.841715146120842,4,"KIRC"
"8",0.554193148020149,0.174,0.5768496672763,9,"KIRP"
"9",1.02433333529829e-08,0.413,0.422522033579475,10,"LIHC"
"10",0.0315954384957426,0.398,0.843176114248466,3,"LUAD"
"11",0.26400430545455,0.353,0.904426842695249,2,"LUSC"
"12",0.0608692513296845,0.328,-0.0247526866381055,14,"PRAD"
"13",0.00946165618193949,0.451,0.578279201310651,8,"STES"
"14",0.0351049681756372,0.362,2.50002943662138,1,"THCA"
"15",0.000534287131607591,0.541,0.129214244640711,13,"UCEC"
