"","likelihood","bart","expr","rank_size","cancer"
"6",0.621574489401076,0.645,2.06810067857793,1,"KICH"
"14",0.688540368287924,0.335,1.51605886654942,2,"THCA"
"7",0.124817291189714,0.296,1.44680983629304,3,"KIRC"
"12",1.77676074630063e-08,0.311,1.41803530392106,4,"PRAD"
"2",0.791059324863844,0.352,1.41153107201519,5,"BRCA_1"
"13",4.02016178310273e-08,0.513,1.3391178448795,6,"STES"
"8",0.409662679223135,0.356,1.22733554716231,7,"KIRP"
"3",0.15186226587109,0.495,1.22342910577581,8,"BRCA_2"
"10",1.96537319447929e-06,0.331,1.21280309809569,9,"LUAD"
"11",0.832452263211781,0.359,1.16216829566883,10,"LUSC"
"15",0.0041613255352476,0.37,1.06964197053231,11,"UCEC"
"1",0.0302661916031235,0.507,0.982675607226586,12,"BLCA"
"4",0.000509842343376458,0.772,0.895238844980231,13,"COAD_READ"
"5",2.57658852244278e-10,0.679,0.869448635197923,14,"HNSC"
"9",9.64444663487026e-40,0.46,0.356221274022326,15,"LIHC"
