"","likelihood","bart","expr","rank_size","cancer"
"3",0.0186505437953373,0.811,1.59039028079825,1,"BRCA_2"
"11",0.940457426108088,0.638,1.58436950003077,2,"LUSC"
"2",1.22467861902054e-06,0.868,1.57695658534848,3,"BRCA_1"
"13",0.15450709475439,0.87,1.55965652902817,4,"STES"
"7",0.000347319404273239,0.863,1.5189115763172,5,"KIRC"
"5",0.0416678443848866,0.858,1.29100043152093,6,"HNSC"
"4",0.283190827947801,0.87,1.23895499617047,7,"COAD_READ"
"14",0.0239378913944128,0.769,1.20596053683139,8,"THCA"
"10",2.35021282310148e-05,0.81,1.13734009602822,9,"LUAD"
"1",0.134880116361329,0.482,1.07308136317221,10,"BLCA"
"12",4.23575219547767e-09,0.859,1.06499053250439,11,"PRAD"
"15",0.0332854559080433,0.551,0.967336917804219,12,"UCEC"
"8",8.92629497512701e-05,0.935,0.874052918000892,13,"KIRP"
"6",0.0591103635641774,0.789,0.830109376701693,14,"KICH"
"9",0.0112571252848556,0.83,0.438866249155112,15,"LIHC"
