"","likelihood","bart","expr","rank_size","cancer"
"8",0.12221024756541,0.437,3.20078378841239,1,"KIRP"
"7",0.134073226863907,0.699,3.03098021989963,2,"KIRC"
"2",0.633582080462378,0.515,2.68015218305502,3,"BRCA_1"
"13",0.223742138397584,0.724,2.65806297061389,4,"STES"
"12",8.67689991436164e-05,0.536,2.61170880647263,5,"PRAD"
"6",0.000667407925716252,0.386,2.26519914457611,6,"KICH"
"3",0.0143330346862602,0.282,2.22914877400075,7,"BRCA_2"
"15",2.14999004924885e-07,0.419,2.18279345562363,8,"UCEC"
"1",8.42141111550181e-06,0.361,2.15560391240245,9,"BLCA"
"4",0.977093579405745,0.561,2.01921021094198,10,"COAD_READ"
"10",0.00272055353434313,0.576,1.98415527525423,11,"LUAD"
"11",0.254719035140591,0.397,1.74223823459187,12,"LUSC"
"9",0.123305320929436,0.427,1.71664541411044,13,"LIHC"
"14",0.507724899972913,0.786,1.61004791414713,14,"THCA"
"5",0.410788559266678,0.566,0.984115941384713,15,"HNSC"
