"","likelihood","bart","expr","rank_size","cancer"
"8",2.46269888341628e-08,0.295,1.70187776711947,1,"KIRP"
"2",0.0266834906793734,0.392,1.49184749228664,2,"BRCA_1"
"7",0.0366996245539022,0.5,1.21419886117172,3,"KIRC"
"3",0.0493094872136946,0.079,1.20812722274136,4,"BRCA_2"
"6",1.71367769334554e-05,0.468,0.523018905916359,5,"KICH"
"13",2.79084071930393e-05,0.638,0.414572736499659,6,"STES"
"11",0.0638358319984599,0.689,0.0743350989614621,7,"LUSC"
"5",0.0536452805552247,0.344,-0.206278450835507,8,"HNSC"
"1",0.00498429861236317,0.127,-0.215178684723272,9,"BLCA"
"10",4.0695623649688e-11,0.475,-0.658179096725062,10,"LUAD"
"15",0.198838044362284,0.09,-0.792257281045389,11,"UCEC"
"12",0.00083943342047308,0.741,-1.46680269988028,12,"PRAD"
"4",0.00307738429077401,0.26,-1.54098225517917,13,"COAD_READ"
"9",0.114520419978196,0.464,-1.59514170861143,14,"LIHC"
"14",0.00516915348145152,0.369,-1.73690059966958,15,"THCA"
