"","likelihood","bart","expr","rank_size","cancer"
"1",2.25230397074727e-21,0.54,2.78820693053116,7,"BLCA"
"2",3.67118849787438e-10,0.419,2.92271035889443,3,"BRCA_1"
"3",9.91761399187248e-45,0.696,2.86297437420226,5,"BRCA_2"
"4",1.22459819300154e-23,0.437,2.54860611437178,13,"COAD_READ"
"5",0.00313108518956565,0.451,2.63486938352958,9,"HNSC"
"6",0.000364366103755382,0.327,1.80622383572905,14,"KICH"
"7",4.93930029382255e-36,0.68,2.80046728134683,6,"KIRC"
"8",3.7189133599598e-29,0.683,2.60164472332811,11,"KIRP"
"9",3.37267800266586e-13,0.433,1.77682872037286,15,"LIHC"
"10",2.1597509847777e-23,0.337,2.62806227290124,10,"LUAD"
"11",1.67658451302086e-08,0.294,3.38751493835798,1,"LUSC"
"12",1.39534939760061e-37,0.348,2.93466192999447,2,"PRAD"
"13",0.000322552858345919,0.397,2.77518712587589,8,"STES"
"14",8.17215516387301e-32,0.34,2.87064558283142,4,"THCA"
"15",0.000312361663192005,0.453,2.5547414049879,12,"UCEC"
