"","likelihood","bart","expr","rank_size","cancer"
"2",0.590143185144423,0.277,1.71789805125559,1,"BRCA_1"
"13",1.27718667947958e-15,0.188,1.58341932005861,2,"STES"
"14",0.68135657380524,0.164,1.56787066854585,3,"THCA"
"11",2.45727367026018e-44,0.268,1.52065896289162,4,"LUSC"
"3",0.719186744427036,0.738,1.52047278971217,5,"BRCA_2"
"4",0.121674974261966,0.289,1.45841317524175,6,"COAD_READ"
"10",0.167241532743295,0.173,1.41481638241219,7,"LUAD"
"1",1.30816701147742e-42,0.723,1.30881312896244,8,"BLCA"
"7",0.0300669766986717,0.108,1.30098836590027,9,"KIRC"
"12",0.216253008668967,0.193,1.28994131157343,10,"PRAD"
"15",0.012259018740011,0.614,1.2083625216788,11,"UCEC"
"6",0.815641830889383,0.816,1.06160519190373,12,"KICH"
"5",0.000680355512185962,0.35,1.01774168639058,13,"HNSC"
"8",0.567140506396203,0.257,0.985368650380095,14,"KIRP"
"9",2.38354071256046e-53,0.253,0.446773011962823,15,"LIHC"
