"","likelihood","bart","expr","rank_size","cancer"
"6",0.00255715158800316,0.833,3.66118201466544,1,"KICH"
"1",0.00599588503051082,0.858,3.31540808979909,2,"BLCA"
"14",1.29870717176143e-14,0.4,3.30882410459381,3,"THCA"
"11",1.07308478611972e-19,0.472,3.23455810090391,4,"LUSC"
"15",0.000114516768175578,0.853,3.22619524220135,5,"UCEC"
"3",4.22290217242754e-110,0.909,3.18900202234015,6,"BRCA_2"
"12",3.02770936065031e-22,0.555,3.17281689661794,7,"PRAD"
"2",2.16723995463771e-29,0.555,3.13393293246025,8,"BRCA_1"
"8",2.17561490924506e-13,0.604,3.1024088679482,9,"KIRP"
"7",6.00186449003295e-09,0.469,3.04237329821783,10,"KIRC"
"10",8.53316039268436e-16,0.421,3.00831770038421,11,"LUAD"
"4",1.2652146130541e-19,0.817,2.97076532561598,12,"COAD_READ"
"9",1.86603964016934e-73,0.57,2.96980263817569,13,"LIHC"
"5",1.05515306975827e-19,0.541,2.94320666929613,14,"HNSC"
"13",3.08358696850473e-77,0.564,2.84798325523513,15,"STES"
