"","likelihood","bart","expr","rank_size","cancer"
"3",1.13563117406911e-15,0.666,0.307938643278529,1,"BRCA_2"
"11",2.50148863807916e-21,0.401,-0.154239459319442,2,"LUSC"
"4",9.92190096006678e-07,0.302,-0.192341745322287,3,"COAD_READ"
"9",3.59450558880836e-20,0.315,-0.296826672797811,4,"LIHC"
"2",3.17832626937454e-25,0.397,-0.431785828422407,5,"BRCA_1"
"13",3.41805095187096e-09,0.364,-0.564764135299197,6,"STES"
"12",7.26823699312134e-13,0.491,-0.600768890445624,7,"PRAD"
"15",6.41920564794271e-06,0.694,-0.76751556267266,8,"UCEC"
"6",4.95273998203757e-08,0.826,-0.909801017072189,9,"KICH"
"10",1.10082117768728e-10,0.29,-0.926272409409869,10,"LUAD"
"14",0.00736251004812857,0.207,-0.933731770456941,11,"THCA"
"8",0.000733789755419225,0.217,-1.04226259418283,12,"KIRP"
"5",5.614111307828e-06,0.441,-1.16968945464575,13,"HNSC"
"7",3.6021207522745e-06,0.384,-1.18162528687809,14,"KIRC"
"1",0.00858075417826973,0.752,-1.26081517730476,15,"BLCA"
