"","likelihood","bart","expr","rank_size","cancer"
"1",2.10372309010627e-57,0.578,1.04088022735667,5,"BLCA"
"2",2.78574859331402e-55,0.346,0.836720889773974,8,"BRCA_1"
"3",1.01384242862953e-20,0.429,1.17075110254074,3,"BRCA_2"
"4",4.23040215987683e-74,0.114,1.25561715234191,2,"COAD_READ"
"5",1.61556928696573e-89,0.137,0.84000555243234,7,"HNSC"
"6",0.171271323464462,0.684,0.230738553704479,13,"KICH"
"7",0.0854301075386392,0.214,0.246115341485113,12,"KIRC"
"8",0.0796805618560133,0.093,0.377459813517596,10,"KIRP"
"9",6.2919787796554e-130,0.25,-0.467722064180448,15,"LIHC"
"10",2.70787468773609e-52,0.32,0.710132486860505,9,"LUAD"
"11",5.27831961204112e-90,0.655,1.28860068970241,1,"LUSC"
"12",0.0415928103587237,0.653,0.134122393040742,14,"PRAD"
"13",3.73553629509994e-121,0.316,1.14607237049124,4,"STES"
"14",0.0141723726661113,0.083,0.281644926241692,11,"THCA"
"15",1.30360982158997e-33,0.36,0.877669182498905,6,"UCEC"
