"","likelihood","bart","expr","rank_size","cancer"
"4",1.32334306837144e-68,0.311,3.01650092995125,1,"COAD_READ"
"5",9.77510790725019e-122,0.523,2.91037334667077,2,"HNSC"
"11",5.66500565017169e-26,0.56,2.89449648608359,3,"LUSC"
"3",4.40706150713052e-33,0.762,2.89131539861682,4,"BRCA_2"
"15",1.77630409285215e-28,0.64,2.64248691568933,5,"UCEC"
"2",1.38448942330296e-25,0.499,2.6315600904152,6,"BRCA_1"
"12",1.23030604694675e-42,0.41,2.62775745966579,7,"PRAD"
"1",4.35807561391947e-34,0.845,2.60196536923409,8,"BLCA"
"13",2.95293160828462e-79,0.334,2.59815050150423,9,"STES"
"10",1.27175736047867e-20,0.335,2.49957725004666,10,"LUAD"
"9",2.86593781030076e-74,0.533,2.41552801388006,11,"LIHC"
"7",4.86791774713777e-30,0.316,2.36030057901441,12,"KIRC"
"8",6.01614532075959e-44,0.315,2.33819908696998,13,"KIRP"
"6",1.40634050787854e-30,0.925,2.23118640526705,14,"KICH"
"14",3.41239265858077e-64,0.289,2.21684353603174,15,"THCA"
