"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.253,-1.82485787825197,11,"BLCA"
"2",0.5,0.71,-0.962326067106104,5,"BRCA_1"
"3",0.5,0.336,-0.730640645164078,2,"BRCA_2"
"4",0.5,0.473,-1.00184240798783,6,"COAD_READ"
"5",0.5,0.506,-1.98923703928914,13,"HNSC"
"6",0.5,0.639,-2.17269044963673,15,"KICH"
"7",0.5,0.352,-0.761231050457776,3,"KIRC"
"8",0.5,0.547,-1.64561133040489,10,"KIRP"
"9",0.5,0.682,-1.88440295809601,12,"LIHC"
"10",0.5,0.597,-1.42163666224227,8,"LUAD"
"11",0.5,0.84,-0.881705071852218,4,"LUSC"
"12",0.5,0.579,-1.20688789231442,7,"PRAD"
"13",0.5,0.437,-1.54209943722429,9,"STES"
"14",0.5,0.404,-2.03404833260614,14,"THCA"
"15",0.5,0.336,-0.0150596231707532,1,"UCEC"
