"","likelihood","bart","expr","rank_size","cancer"
"15",4.913462769554e-05,0.693,2.4041010563294,1,"UCEC"
"4",0.00632426242052055,0.36,2.34311457185802,2,"COAD_READ"
"2",2.63445176495325e-08,0.576,2.33918986767189,3,"BRCA_1"
"14",0.0138781279539495,0.559,2.32928911766073,4,"THCA"
"13",0.0653575331477351,0.441,2.30709368704595,5,"STES"
"12",0.00803685076706043,0.592,2.25872675573582,6,"PRAD"
"3",0.132669836069395,0.655,2.11658871470519,7,"BRCA_2"
"7",0.000549664528889015,0.359,2.06361500239423,8,"KIRC"
"10",0.92397341162662,0.55,2.0357733352277,9,"LUAD"
"8",0.000106760664208992,0.435,1.9496808645904,10,"KIRP"
"11",0.360086095049665,0.583,1.7044618487182,11,"LUSC"
"5",1.95000143084277e-09,0.502,1.62839071047207,12,"HNSC"
"6",0.196082262087781,0.613,1.53192130129709,13,"KICH"
"1",0.157027963211675,0.722,1.36801556700935,14,"BLCA"
"9",4.89624320857112e-05,0.588,-0.586945274310922,15,"LIHC"
