"","likelihood","bart","expr","rank_size","cancer"
"7",1.50599252936851e-11,0.082,2.68125449957089,1,"KIRC"
"3",7.68894541466338e-36,0.801,2.53937366803833,2,"BRCA_2"
"13",4.19085924389301e-40,0.218,2.16523390463451,3,"STES"
"2",1.2738737641744e-118,0.269,2.03977686636719,4,"BRCA_1"
"12",1.75193744993326e-29,0.122,2.02480660812492,5,"PRAD"
"4",2.81731407455899e-41,0.348,1.98053181890316,6,"COAD_READ"
"15",4.88813878655906e-53,0.835,1.91441003522669,7,"UCEC"
"11",3.1474465631823e-25,0.441,1.76099547414964,8,"LUSC"
"14",4.81612441394558e-38,0.092,1.69476876827202,9,"THCA"
"1",0.494329693391172,0.909,1.62771971159048,10,"BLCA"
"10",6.13020110706734e-05,0.123,1.57284986582687,11,"LUAD"
"5",3.87877972070838e-77,0.192,1.46707516193598,12,"HNSC"
"8",0.0366830013342823,0.23,1.38523486811567,13,"KIRP"
"9",7.47006860082029e-42,0.207,1.18024314188138,14,"LIHC"
"6",0.0135450570312071,0.826,0.38095321699567,15,"KICH"
