"","likelihood","bart","expr","rank_size","cancer"
"15",6.9357326278874e-05,0.742,3.06101965574569,1,"UCEC"
"3",0.908991957849854,0.904,2.89500219987359,2,"BRCA_2"
"4",0.662491867150784,0.807,2.85142342461764,3,"COAD_READ"
"2",0.0487084425440272,0.428,2.84431822602232,4,"BRCA_1"
"11",0.900375902485365,0.633,2.76190614460385,5,"LUSC"
"10",0.923236647092959,0.459,2.71345383171547,6,"LUAD"
"1",1.06932385753161e-10,0.739,2.70399915383961,7,"BLCA"
"14",0.128168017709886,0.527,2.69091341840371,8,"THCA"
"13",0.42281496719582,0.684,2.63438378369132,9,"STES"
"5",0.107300506496705,0.756,2.59297300169748,10,"HNSC"
"12",0.000447664186309029,0.179,2.52785340367591,11,"PRAD"
"6",0.22747894354009,0.898,2.48621534445454,12,"KICH"
"7",0.261652069218545,0.208,2.42741906754378,13,"KIRC"
"8",3.86701541995099e-05,0.649,2.39110186345105,14,"KIRP"
"9",1.37942333982661e-16,0.577,1.87478524663938,15,"LIHC"
