"","likelihood","bart","expr","rank_size","cancer"
"2",4.41092661126034e-06,0.336,2.26935782384199,1,"BRCA_1"
"3",0.000145225889356681,0.368,2.13648041931836,2,"BRCA_2"
"13",1.88712454692475e-18,0.377,2.13516371685285,3,"STES"
"10",2.11911702619694e-12,0.342,1.92906107391146,4,"LUAD"
"11",1.91983329887355e-12,0.319,1.8588728781884,5,"LUSC"
"4",0.493091958395428,0.357,1.76328108142106,6,"COAD_READ"
"5",9.68256805908709e-13,0.386,1.74577885017765,7,"HNSC"
"12",4.93353694210973e-15,0.339,1.72205804857273,8,"PRAD"
"1",2.84861196116568e-22,0.359,1.7159767356746,9,"BLCA"
"7",1.98596828877737e-07,0.427,1.69808707217958,10,"KIRC"
"8",1.48322453624755e-23,0.361,1.6437208192293,11,"KIRP"
"14",1.10600124327382e-06,0.418,1.56098155780395,12,"THCA"
"15",8.72517849305049e-19,0.343,1.478373537327,13,"UCEC"
"6",5.70788041308129e-06,0.399,1.30987780829702,14,"KICH"
"9",4.50225796139395e-36,0.29,0.955123345838294,15,"LIHC"
