"","likelihood","bart","expr","rank_size","cancer"
"3",6.59933522465121e-10,0.091,1.81808228639557,1,"BRCA_2"
"5",4.15086203599849e-14,0.139,1.6350497384452,2,"HNSC"
"11",5.72563490004677e-24,0.591,1.56739410641386,3,"LUSC"
"4",5.82110616565242e-15,0.544,1.55510211950686,4,"COAD_READ"
"13",5.46333211960933e-21,0.564,1.49435346209916,5,"STES"
"1",3.33401158603033e-07,0.933,1.27882951903549,6,"BLCA"
"15",5.93223338133511e-26,0.834,1.18916378078157,7,"UCEC"
"2",9.46868857286789e-13,0.976,0.96022233588927,8,"BRCA_1"
"10",7.61667942619297e-05,0.665,0.769463874735086,9,"LUAD"
"9",3.20047318154332e-15,0.563,0.341000918135772,10,"LIHC"
"7",0.714232790328893,0.336,-0.20538101947695,11,"KIRC"
"12",1.72880952979703e-14,0.914,-0.585303641098639,12,"PRAD"
"6",8.37236356324515e-09,0.905,-0.812068610624788,13,"KICH"
"8",0.472564339324129,0.109,-0.899958605835627,14,"KIRP"
"14",0.355137465268753,0.527,-0.902312342741282,15,"THCA"
