"","likelihood","bart","expr","rank_size","cancer"
"3",0.208155274171647,0.357,3.27013013289853,1,"BRCA_2"
"4",0.545932359345636,0.957,3.24611224732785,2,"COAD_READ"
"2",2.7101675109102e-12,0.501,3.15323829090752,3,"BRCA_1"
"12",0.236428370601974,0.487,3.14077982826511,4,"PRAD"
"15",0.0180539794374232,0.264,3.13708416395489,5,"UCEC"
"1",3.25384262325404e-07,0.158,3.09926963165775,6,"BLCA"
"13",5.5916317602268e-06,0.964,2.88555995704698,7,"STES"
"11",0.781720708333549,0.881,2.86057853563839,8,"LUSC"
"10",0.272140549752197,0.887,2.78888093777888,9,"LUAD"
"14",0.69674411956903,0.954,2.66599536200653,10,"THCA"
"5",0.00314341001925197,0.962,2.53822077107447,11,"HNSC"
"8",5.70759786438495e-08,0.941,2.43315106352657,12,"KIRP"
"6",0.000802930392676099,0.293,2.17759256219159,13,"KICH"
"7",0.029164150911034,0.734,2.1391098794629,14,"KIRC"
"9",2.42358075849402e-11,0.816,1.97193649553192,15,"LIHC"
