"","likelihood","bart","expr","rank_size","cancer"
"14",0.0590830781228114,0.083,2.94391927279906,1,"THCA"
"10",0.00817718864275811,0.127,2.86574963104732,2,"LUAD"
"12",4.65797163786811e-17,0.158,2.84936117368107,3,"PRAD"
"4",5.52950143692155e-07,0.239,2.81898413870727,4,"COAD_READ"
"13",1.02957381846647e-17,0.115,2.74510501254792,5,"STES"
"2",5.88391980157285e-09,0.182,2.73878754097155,6,"BRCA_1"
"3",0.187649487603489,0.496,2.73257290079769,7,"BRCA_2"
"1",9.92242880369726e-12,0.84,2.6936464130809,8,"BLCA"
"7",0.0408173907349325,0.095,2.63287420705992,9,"KIRC"
"6",9.86597926447582e-07,0.799,2.55634796049683,10,"KICH"
"11",0.00245382335676723,0.237,2.52432363765417,11,"LUSC"
"8",4.11272307387311e-08,0.114,2.40109805085538,12,"KIRP"
"15",0.820802820368984,0.555,2.35343045520043,13,"UCEC"
"5",2.8403364359103e-07,0.105,1.86971395303455,14,"HNSC"
"9",2.06525141161135e-13,0.164,1.85945852258118,15,"LIHC"
