"","likelihood","bart","expr","rank_size","cancer"
"15",0.368908085471514,0.481,3.05668593228775,1,"UCEC"
"3",0.000385704064156714,0.41,2.69561468611688,2,"BRCA_2"
"1",5.94601094402309e-06,0.719,2.61004218904402,3,"BLCA"
"4",0.000279244537965722,0.643,2.59343457870686,4,"COAD_READ"
"2",0.940423916449959,0.713,2.50493651279265,5,"BRCA_1"
"13",0.000360664497912903,0.714,2.49500913531087,6,"STES"
"12",0.404571231713215,0.915,2.42621231478943,7,"PRAD"
"11",2.02327136885243e-05,0.566,2.39683350676599,8,"LUSC"
"10",0.371990145762641,0.723,2.34234733030322,9,"LUAD"
"14",0.139508216049433,0.64,2.32511635192285,10,"THCA"
"8",4.13145224035528e-08,0.32,2.25242492433923,11,"KIRP"
"5",4.65965059338565e-07,0.619,2.03872539624865,12,"HNSC"
"7",0.631501617527263,0.667,1.91829917502251,13,"KIRC"
"9",3.51770101955193e-09,0.895,1.87239714755855,14,"LIHC"
"6",0.93617318663642,0.333,1.25781015312806,15,"KICH"
