"","likelihood","bart","expr","rank_size","cancer"
"2",2.58947287573531e-55,0.248,2.93849801059896,1,"BRCA_1"
"14",3.12110882833311e-16,0.2,2.77669319541483,2,"THCA"
"8",3.1229403857928e-39,0.191,2.64264216805602,3,"KIRP"
"7",2.36456984958635e-28,0.133,2.61299869999978,4,"KIRC"
"10",5.33228231957406e-17,0.381,2.60318828730638,5,"LUAD"
"15",1.90244691779827e-29,0.788,2.5535478911849,6,"UCEC"
"13",0.0299969405372775,0.161,2.53133345699199,7,"STES"
"11",3.83528018807095e-69,0.32,2.47171132623747,8,"LUSC"
"12",8.0118086985893e-09,0.172,2.41629735898639,9,"PRAD"
"6",1.91891882665729e-97,0.659,2.41018152583452,10,"KICH"
"3",1.91799525489607e-09,0.577,2.37269772565666,11,"BRCA_2"
"4",0.0861802093824104,0.282,2.33195490016061,12,"COAD_READ"
"1",1.66355059727041e-56,0.641,2.24941852965486,13,"BLCA"
"5",1.23364167274401e-27,0.127,1.91118035417009,14,"HNSC"
"9",1.86990825309641e-129,0.163,1.47544670058307,15,"LIHC"
