"","likelihood","bart","expr","rank_size","cancer"
"1",0.0145311506111733,0.292,-1.86732743426357,9,"BLCA"
"2",0.988911446653142,0.702,-2.24367017583308,13,"BRCA_1"
"3",0.471481950491339,0.201,-2.24969725775567,14,"BRCA_2"
"4",0.440470791688995,0.82,3.75531247627317,1,"COAD_READ"
"5",0.000104118253316382,0.463,-2.06983663576729,11,"HNSC"
"6",0.133266905402094,0.206,-1.80634244302857,8,"KICH"
"7",2.27680640471738e-08,0.689,2.08248516211852,4,"KIRC"
"8",1.1239939507182e-09,0.702,1.9525881975633,5,"KIRP"
"9",0.00356523958821661,0.622,3.58275854122087,2,"LIHC"
"10",4.34038007120233e-06,0.973,-1.27302634013292,6,"LUAD"
"11",0.00321200075071535,0.794,-1.95486739643066,10,"LUSC"
"12",0.00520323089763835,0.84,-2.22829839340309,12,"PRAD"
"13",2.17942903010196e-09,0.906,2.73062595008789,3,"STES"
"14",4.85909645491528e-07,0.91,-2.26898313888999,15,"THCA"
"15",5.81010967024503e-11,0.961,-1.29412090085493,7,"UCEC"
