"","likelihood","bart","expr","rank_size","cancer"
"3",3.12061263321007e-18,0.742,2.25625687009544,1,"BRCA_2"
"14",5.89254290418773e-05,0.354,2.11481440240991,2,"THCA"
"2",1.78964670093402e-06,0.336,2.07428858423465,3,"BRCA_1"
"8",3.26727844840411e-08,0.766,1.97810582642504,4,"KIRP"
"4",4.98680428152145e-19,0.301,1.8824491494536,5,"COAD_READ"
"13",1.27820499155233e-09,0.376,1.87329063814901,6,"STES"
"7",1.96617365127962e-05,0.879,1.84720924969798,7,"KIRC"
"1",1.96666152761903e-08,0.23,1.78075607869016,8,"BLCA"
"10",2.55722120616581e-14,0.33,1.75012635845955,9,"LUAD"
"5",2.59801857320442e-11,0.466,1.66406658463417,10,"HNSC"
"15",0.00014630005957273,0.206,1.58221498878808,11,"UCEC"
"12",6.31457309769175e-09,0.33,1.41834381321507,12,"PRAD"
"11",9.52386754240091e-11,0.213,1.41716974213289,13,"LUSC"
"6",1.73305209518912e-23,0.253,1.39059845466224,14,"KICH"
"9",6.23904937314743e-29,0.339,0.97699849713632,15,"LIHC"
