"","likelihood","bart","expr","rank_size","cancer"
"8",0.620158775775939,0.33,-0.336094905947732,1,"KIRP"
"7",8.56170824788524e-09,0.366,-0.465573836846688,2,"KIRC"
"11",0.00112329392238252,0.232,-0.480684278626039,3,"LUSC"
"10",0.141267979087982,0.193,-0.682850243197415,4,"LUAD"
"6",0.208094442328077,0.674,-0.770179919169752,5,"KICH"
"13",0.570148737846565,0.396,-0.857334179313243,6,"STES"
"5",0.293442466647377,0.498,-0.94577679772864,7,"HNSC"
"12",0.261802797470288,0.258,-1.20724578625797,8,"PRAD"
"14",0.568572749112631,0.343,-1.24489374683348,9,"THCA"
"4",0.331687279703513,0.391,-1.26341252330116,10,"COAD_READ"
"1",0.861800152355235,0.223,-1.37574314462041,11,"BLCA"
"3",0.634917618950805,0.184,-1.49367650121081,12,"BRCA_2"
"2",0.0440126118766915,0.202,-1.52636025519014,13,"BRCA_1"
"9",0.554162942233532,0.331,-1.63358222487854,14,"LIHC"
"15",0.958961586919297,0.147,-1.89683956517541,15,"UCEC"
