"","likelihood","bart","expr","rank_size","cancer"
"11",2.22773186227385e-06,0.182,2.71330403524927,1,"LUSC"
"6",1,0.645,2.21075731555977,2,"KICH"
"7",0.00139994847436808,0.128,1.7856009994765,3,"KIRC"
"10",0.601560056301078,0.23,1.32216922910562,4,"LUAD"
"15",0.511711543977178,0.701,1.15273209935758,5,"UCEC"
"2",0.635505994744421,0.27,1.11494397914461,6,"BRCA_1"
"1",1,0.772,1.01876115824189,7,"BLCA"
"3",0.93106518079839,0.505,0.981550741763189,8,"BRCA_2"
"14",0.642621158822976,0.165,0.814392722362787,9,"THCA"
"5",2.8349337665998e-14,0.194,0.802056839187911,10,"HNSC"
"13",0.864596754617358,0.337,0.52041609048445,11,"STES"
"9",3.5033999415418e-25,0.256,0.416584920255689,12,"LIHC"
"4",0.826306688834748,0.478,0.3740626530993,13,"COAD_READ"
"12",0.00049477374976735,0.225,0.260372605020732,14,"PRAD"
"8",0.167147078845193,0.237,-0.282089407519297,15,"KIRP"
