"","likelihood","bart","expr","rank_size","cancer"
"10",0.00147996629790654,0.568,0.501058001742521,1,"LUAD"
"15",0.912206260674248,0.274,0.329413829935495,2,"UCEC"
"14",0.181766747272569,0.495,-0.424360843783398,3,"THCA"
"5",0.36986548687188,0.628,-0.695342042924514,4,"HNSC"
"2",5.45096882814352e-05,0.393,-0.869936111068364,5,"BRCA_1"
"4",0.959660085091379,0.751,-0.929806042301608,6,"COAD_READ"
"13",0.592906298795726,0.754,-0.953770427269951,7,"STES"
"8",2.93072912792871e-12,0.833,-0.955738514225155,8,"KIRP"
"11",0.0967370944092284,0.611,-1.02859067147735,9,"LUSC"
"3",0.286042873254029,0.293,-1.06886739046123,10,"BRCA_2"
"7",1.89080927068364e-06,0.758,-1.1366744819663,11,"KIRC"
"1",0.783913703338866,0.238,-1.37927188898606,12,"BLCA"
"9",0.289182719359264,0.61,-1.63672386664556,13,"LIHC"
"6",9.37881310215785e-24,0.747,-1.75471197731142,14,"KICH"
"12",0.694426787647614,0.321,-1.79690691176046,15,"PRAD"
