"","likelihood","bart","expr","rank_size","cancer"
"11",9.17239160500575e-16,0.339,2.17142349541568,1,"LUSC"
"4",3.20966432195397e-26,0.423,2.08580562966488,2,"COAD_READ"
"3",1.45378294760044e-29,0.709,2.07242303982258,3,"BRCA_2"
"2",6.75849661478675e-29,0.29,1.96580992939692,4,"BRCA_1"
"13",6.83739509354485e-79,0.321,1.96136474669436,5,"STES"
"15",0.0579106358470615,0.645,1.92052076297496,6,"UCEC"
"5",2.22451948323865e-97,0.404,1.91350063424239,7,"HNSC"
"14",3.93648667094075e-28,0.258,1.88690931364407,8,"THCA"
"10",1.52017389570586e-05,0.261,1.87017824691215,9,"LUAD"
"1",1.04978640642399e-10,0.659,1.8694158840894,10,"BLCA"
"12",1.2910168132482e-06,0.258,1.86123625976473,11,"PRAD"
"8",4.40376778188441e-12,0.441,1.81981646874836,12,"KIRP"
"7",3.23475416524121e-12,0.304,1.78326646342833,13,"KIRC"
"6",0.778598380911458,0.642,1.45306998891828,14,"KICH"
"9",3.78492042409266e-22,0.352,1.3669348220804,15,"LIHC"
