"","likelihood","bart","expr","rank_size","cancer"
"15",0.370517665888792,0.804,1.72204861566655,1,"UCEC"
"2",1.60103140139019e-07,0.318,1.65896600137642,2,"BRCA_1"
"3",1.60442138733545e-24,0.798,1.65724929979442,3,"BRCA_2"
"14",1.8152173290993e-08,0.154,1.65634286117565,4,"THCA"
"11",3.79711323590313e-18,0.344,1.62669997736611,5,"LUSC"
"1",2.52801852706444e-36,0.909,1.61899373237061,6,"BLCA"
"4",2.39912074404147e-05,0.36,1.57448721152303,7,"COAD_READ"
"10",2.72113349418809e-11,0.149,1.54790984112052,8,"LUAD"
"8",4.49893095058682e-16,0.14,1.52451816030237,9,"KIRP"
"12",0.096986559888678,0.135,1.44301123189144,10,"PRAD"
"7",1.10551253795134e-15,0.089,1.40809026379741,11,"KIRC"
"5",3.28937720379258e-33,0.163,1.37590587394997,12,"HNSC"
"13",2.60314779994539e-10,0.11,1.31136948081966,13,"STES"
"6",1.66970075889975e-24,0.88,1.09346121258053,14,"KICH"
"9",6.87172018744845e-29,0.196,0.873764661811057,15,"LIHC"
