"","likelihood","bart","expr","rank_size","cancer"
"4",0.688194723917782,0.96,1.70941160071465,1,"COAD_READ"
"14",0.057083939434351,0.822,1.2457035364787,2,"THCA"
"13",0.00882815314396669,0.969,1.21020153331297,3,"STES"
"15",0.00124853114488348,0.716,1.08826266151789,4,"UCEC"
"3",0.322901534309314,0.376,0.797865103245336,5,"BRCA_2"
"10",0.258286709649433,0.918,0.399003903352293,6,"LUAD"
"9",1.36103304862266e-46,0.824,0.310761191958665,7,"LIHC"
"6",0.198052020913918,0.193,0.300118485863742,8,"KICH"
"2",0.359618478356285,0.7,0.292766079699125,9,"BRCA_1"
"11",0.930561574895211,0.706,0.123707374361856,10,"LUSC"
"1",0.099812609643314,0.602,0.113354349892303,11,"BLCA"
"5",0.0816514776501633,0.328,0.0897104426250575,12,"HNSC"
"12",6.28117406737962e-05,0.845,0.0337459307649469,13,"PRAD"
"7",0.900436618235313,0.528,-0.116877068089842,14,"KIRC"
"8",6.637336933213e-07,0.627,-0.36599059010493,15,"KIRP"
