"","likelihood","bart","expr","rank_size","cancer"
"11",3.74521628167762e-08,0.938,3.74010333613902,1,"LUSC"
"5",1.10845810093371e-06,0.942,3.6863143677996,2,"HNSC"
"1",0.199360536334129,0.138,3.67496487161788,3,"BLCA"
"8",2.29980577343324e-06,0.963,3.62858011110157,4,"KIRP"
"7",0.000126116095476096,0.891,3.59653032002021,5,"KIRC"
"13",5.53654320721561e-07,0.941,3.54008957325224,6,"STES"
"10",1.82150361541899e-10,0.949,3.18824018107147,7,"LUAD"
"6",0.00757252689077893,0.245,3.17343551298627,8,"KICH"
"2",1.10348933063729e-10,0.724,3.09273133853198,9,"BRCA_1"
"3",2.75315304563989e-16,0.272,3.02244226531159,10,"BRCA_2"
"4",1.07235027670472e-07,0.944,2.91597143599855,11,"COAD_READ"
"15",4.14814601877113e-08,0.364,2.88367700724412,12,"UCEC"
"14",5.04917052701657e-19,0.943,2.73921500845834,13,"THCA"
"12",1.64791592543303e-19,0.336,2.66502962538127,14,"PRAD"
"9",2.14954478454526e-14,0.812,1.64153609031409,15,"LIHC"
