"","likelihood","bart","expr","rank_size","cancer"
"3",4.51255249819142e-22,0.46,3.11138513848918,1,"BRCA_2"
"11",5.04517267943383e-45,0.103,3.02247824785699,2,"LUSC"
"2",5.41852018878193e-23,0.084,2.99275225884946,3,"BRCA_1"
"4",2.88078018409907e-06,0.195,2.83663528588008,4,"COAD_READ"
"10",1.83240830257681e-19,0.092,2.82201314085802,5,"LUAD"
"13",1.08518264449242e-58,0.133,2.73562742238206,6,"STES"
"1",1.2861204400166e-40,0.669,2.68247090476713,7,"BLCA"
"5",1.42026678255646e-45,0.309,2.66600683757094,8,"HNSC"
"12",0.236500636599599,0.0600000000000001,2.64190976902842,9,"PRAD"
"15",3.0262383068384e-12,0.459,2.60452994086134,10,"UCEC"
"14",0.00046848247609701,0.131,2.5691704064727,11,"THCA"
"6",0.327095685861982,0.731,2.55359327940557,12,"KICH"
"7",9.42193932940345e-14,0.126,2.52501113106284,13,"KIRC"
"8",2.19754960174822e-11,0.133,2.37747049833206,14,"KIRP"
"9",3.09523957826852e-69,0.119,1.85831510447196,15,"LIHC"
