"","likelihood","bart","expr","rank_size","cancer"
"1",0.160989024396479,0.387,2.23809495819399,2,"BLCA"
"2",3.7438001788645e-05,0.774,1.04215947637632,9,"BRCA_1"
"3",1.02141068071459e-06,0.442,1.2605298303927,7,"BRCA_2"
"4",0.922554482168324,0.612,0.887529783885616,12,"COAD_READ"
"5",0.0240860973483182,0.744,1.23633271462827,8,"HNSC"
"6",0.000485904089870708,0.474,0.637899055061927,14,"KICH"
"7",0.0354108642216378,0.87,1.59857815086254,4,"KIRC"
"8",6.75716663474942e-06,0.611,2.4684668467468,1,"KIRP"
"9",0.00313173472105154,0.783,0.891912201169316,11,"LIHC"
"10",4.87813715248726e-05,0.699,1.51951988491266,5,"LUAD"
"11",0.0248191746638166,0.697,1.74655543342172,3,"LUSC"
"12",0.00162056078511178,0.808,0.495009242001678,15,"PRAD"
"13",9.76575406663614e-05,0.737,1.00555664299143,10,"STES"
"14",0.0188799595385836,0.733,1.34471923802609,6,"THCA"
"15",0.000152199713568957,0.431,0.8720264126043,13,"UCEC"
