"","likelihood","bart","expr","rank_size","cancer"
"14",0.00634162491412992,0.882,3.732893125202,1,"THCA"
"15",0.812374438075284,0.508,3.48972566951296,2,"UCEC"
"12",0.138280912919898,0.749,3.46989867650966,3,"PRAD"
"1",0.0677136119235901,0.341,3.37331973875867,4,"BLCA"
"9",0.073120529327801,0.859,3.34274437957716,5,"LIHC"
"10",0.112616925928841,0.838,3.3006021201082,6,"LUAD"
"11",0.41415019791672,0.868,3.29787967002382,7,"LUSC"
"8",0.777993182208613,0.868,3.2224930936716,8,"KIRP"
"5",0.000124591898019493,0.941,3.21506335644812,9,"HNSC"
"7",0.0303733089944755,0.833,3.12788816625503,10,"KIRC"
"2",9.17182576356976e-05,0.773,3.12478666545141,11,"BRCA_1"
"3",3.00581175592892e-06,0.645,3.1145944147883,12,"BRCA_2"
"4",0.523040722779256,0.888,2.91230247979771,13,"COAD_READ"
"13",5.1695004053873e-07,0.93,2.80847837217644,14,"STES"
"6",3.47677104215725e-05,0.334,2.69683612740085,15,"KICH"
