"","likelihood","bart","expr","rank_size","cancer"
"14",0.3965181556657,0.935,2.78909901447423,1,"THCA"
"4",0.212671563031273,0.723,1.85591958183935,2,"COAD_READ"
"15",0.0575743531028416,0.238,1.69677630525089,3,"UCEC"
"11",0.981908376916851,0.279,1.60187751731879,4,"LUSC"
"3",0.524566137470279,0.336,1.59782957397268,5,"BRCA_2"
"6",0.014947723392515,0.373,1.58982225770587,6,"KICH"
"5",5.18335591845248e-05,0.957,1.50146884143659,7,"HNSC"
"13",0.00200284654272445,0.851,1.48842092473346,8,"STES"
"8",0.817308514952864,0.51,1.4517531984968,9,"KIRP"
"12",0.103772800750334,0.61,1.44341372106163,10,"PRAD"
"1",0.232770154087761,0.189,1.38283037162681,11,"BLCA"
"9",0.0716919992884772,0.708,1.31554035068289,12,"LIHC"
"10",0.465898804501855,0.761,1.30806494916125,13,"LUAD"
"2",0.778127358674104,0.647,1.23670008079149,14,"BRCA_1"
"7",0.0665565474676926,0.893,1.23342950055545,15,"KIRC"
